price,no_of_bedroom,no_of_bathroom,property_size,property_type,district,price_per_square
240000.0,2.0,1.0,600.0,Apartment,Kuala Lumpur,400.0
250000.0,2.0,1.0,600.0,Apartment,Kuala Lumpur,416.6666666666667
247860.0,3.0,2.0,958.0,Apartment,Kuala Lumpur,258.72651356993737
274500.0,3.0,2.0,958.0,Apartment,Kuala Lumpur,286.53444676409185
228000.0,3.0,2.0,870.0,Apartment,Kuala Lumpur,262.0689655172414
259000.0,3.0,2.0,882.0,Apartment,Kuala Lumpur,293.6507936507937
248000.0,3.0,2.0,872.0,Apartment,Kuala Lumpur,284.4036697247706
255000.0,3.0,2.0,930.0,Apartment,Kuala Lumpur,274.19354838709677
140000.0,3.0,2.0,669.0,Apartment,Ampang,209.2675635276532
250000.0,3.0,2.0,958.0,Apartment,Kuala Lumpur,260.96033402922757
370000.0,3.0,2.0,1007.0,Apartment,Kuala Lumpur,367.42800397219463
360000.0,3.0,2.0,1135.0,Apartment,Others,317.1806167400881
400000.0,3.0,2.0,952.0,Apartment,Kuala Lumpur,420.16806722689074
400000.0,2.0,2.0,952.0,Apartment,Kuala Lumpur,420.16806722689074
400000.0,3.0,2.0,927.0,Apartment,Kuala Lumpur,431.4994606256742
280000.0,3.0,2.0,949.0,Apartment,Others,295.04741833508956
245000.0,3.0,2.0,950.0,Apartment,Others,257.89473684210526
220000.0,3.0,2.0,653.0,Apartment,Kuala Lumpur,336.906584992343
295000.0,3.0,2.0,943.0,Apartment,Kuala Lumpur,312.8313891834571
210000.0,3.0,1.0,650.0,Apartment,Kuala Lumpur,323.0769230769231
200000.0,2.0,1.0,531.0,Apartment,Kuala Lumpur,376.6478342749529
269000.0,3.0,2.0,872.0,Apartment,Kuala Lumpur,308.48623853211006
290000.0,3.0,2.0,872.0,Apartment,Kuala Lumpur,332.56880733944956
160000.0,3.0,2.0,650.0,Apartment,Kuala Lumpur,246.15384615384616
148000.0,3.0,2.0,650.0,Apartment,Kuala Lumpur,227.69230769230768
160000.0,3.0,3.0,650.0,Apartment,Kuala Lumpur,246.15384615384616
310000.0,3.0,2.0,862.0,Apartment,Kuala Lumpur,359.6287703016241
338000.0,3.0,2.0,862.0,Apartment,Kuala Lumpur,392.11136890951275
320000.0,3.0,2.0,838.0,Apartment,Kuala Lumpur,381.8615751789976
330000.0,3.0,2.0,1000.0,Apartment,Kuala Lumpur,330.0
338000.0,3.0,2.0,980.0,Apartment,Kuala Lumpur,344.8979591836735
305000.0,3.0,2.0,925.0,Apartment,Kuala Lumpur,329.72972972972974
115000.0,3.0,2.0,715.0,Apartment,Kuala Lumpur,160.83916083916083
450000.0,3.0,2.0,1222.0,Apartment,Others,368.2487725040917
215000.0,3.0,2.0,853.0,Apartment,Kuala Lumpur,252.05158264947244
212000.0,3.0,2.0,850.0,Apartment,Kuala Lumpur,249.41176470588235
225000.0,3.0,2.0,855.0,Apartment,Kuala Lumpur,263.1578947368421
208000.0,3.0,2.0,855.0,Apartment,Kuala Lumpur,243.2748538011696
218000.0,3.0,2.0,850.0,Apartment,Kuala Lumpur,256.47058823529414
170000.0,2.0,1.0,711.0,Apartment,Kuala Lumpur,239.0998593530239
750000.0,5.0,1.0,1205.0,Apartment,Kuala Lumpur,622.4066390041494
140000.0,2.0,1.0,600.0,Apartment,Kuala Lumpur,233.33333333333334
130000.0,2.0,1.0,600.0,Apartment,Kuala Lumpur,216.66666666666666
117000.0,2.0,1.0,603.0,Apartment,Ampang,194.02985074626866
117000.0,3.0,2.0,710.0,Apartment,Ampang,164.7887323943662
230000.0,3.0,2.0,700.0,Apartment,Kuala Lumpur,328.57142857142856
280000.0,3.0,1.0,667.0,Apartment,Kuala Lumpur,419.79010494752623
280000.0,5.0,1.0,700.0,Apartment,Kuala Lumpur,400.0
240000.0,2.0,1.0,533.0,Apartment,Kuala Lumpur,450.281425891182
230000.0,2.0,1.0,530.0,Apartment,Kuala Lumpur,433.9622641509434
235000.0,2.0,1.0,530.0,Apartment,Kuala Lumpur,443.39622641509436
275000.0,3.0,2.0,816.0,Apartment,Batu Caves,337.0098039215686
250000.0,3.0,2.0,816.0,Apartment,Batu Caves,306.37254901960785
248888.0,3.0,2.0,850.0,Apartment,Others,292.8094117647059
280000.0,3.0,2.0,950.0,Apartment,Others,294.7368421052632
229700.0,3.0,2.0,947.0,Apartment,Ampang,242.55543822597676
229700.0,3.0,2.0,947.0,Apartment,Ampang,242.55543822597676
260000.0,3.0,2.0,776.0,Apartment,Kuala Lumpur,335.0515463917526
430000.0,3.0,2.0,850.0,Apartment,Others,505.88235294117646
229000.0,2.0,1.0,678.0,Apartment,Ampang,337.7581120943953
230000.0,3.0,2.0,900.0,Apartment,Others,255.55555555555554
260000.0,3.0,2.0,775.0,Apartment,Others,335.48387096774195
260000.0,3.0,2.0,728.0,Apartment,Ampang,357.14285714285717
210000.0,3.0,2.0,992.0,Apartment,Others,211.69354838709677
250000.0,3.0,2.0,700.0,Apartment,Others,357.14285714285717
210000.0,3.0,1.0,700.0,Apartment,Others,300.0
205000.0,3.0,2.0,722.0,Apartment,Others,283.9335180055402
470000.0,3.0,2.0,1091.0,Apartment,Others,430.7974335472044
178200.0,3.0,2.0,892.0,Apartment,Ampang,199.77578475336324
318000.0,3.0,2.0,748.0,Apartment,Kuala Lumpur,425.1336898395722
335000.0,3.0,2.0,798.0,Apartment,Kuala Lumpur,419.7994987468672
308000.0,2.0,2.0,726.0,Apartment,Kuala Lumpur,424.24242424242425
380000.0,3.0,2.0,1000.0,Apartment,Kuala Lumpur,380.0
310000.0,2.0,1.0,720.0,Apartment,Kuala Lumpur,430.55555555555554
370000.0,3.0,2.0,1167.0,Apartment,Kuala Lumpur,317.0522707797772
390000.0,3.0,2.0,872.0,Apartment,Kuala Lumpur,447.2477064220183
368000.0,3.0,2.0,878.0,Apartment,Kuala Lumpur,419.1343963553531
370000.0,3.0,2.0,882.0,Apartment,Kuala Lumpur,419.5011337868481
360000.0,3.0,2.0,1049.0,Apartment,Kuala Lumpur,343.1839847473785
310000.0,3.0,2.0,1200.0,Apartment,Kuala Lumpur,258.3333333333333
368000.0,3.0,2.0,878.0,Apartment,Kuala Lumpur,419.1343963553531
355000.0,3.0,2.0,878.0,Apartment,Kuala Lumpur,404.3280182232346
370000.0,3.0,2.0,850.0,Apartment,Kuala Lumpur,435.29411764705884
360000.0,3.0,2.0,1160.0,Apartment,Kuala Lumpur,310.3448275862069
368000.0,3.0,2.0,878.0,Apartment,Kuala Lumpur,419.1343963553531
340000.0,3.0,2.0,1170.0,Apartment,Kuala Lumpur,290.5982905982906
310000.0,3.0,2.0,1100.0,Apartment,Kuala Lumpur,281.8181818181818
345000.0,3.0,2.0,1160.0,Apartment,Kuala Lumpur,297.41379310344826
318000.0,2.0,2.0,810.0,Apartment,Kuala Lumpur,392.5925925925926
390000.0,3.0,2.0,1049.0,Apartment,Kuala Lumpur,371.7826501429933
380000.0,3.0,2.0,1165.0,Apartment,Kuala Lumpur,326.18025751072963
355000.0,3.0,2.0,900.0,Apartment,Kuala Lumpur,394.44444444444446
375000.0,3.0,2.0,878.0,Apartment,Kuala Lumpur,427.10706150341684
330000.0,3.0,2.0,1021.0,Apartment,Ampang,323.21253672869733
310000.0,3.0,2.0,1021.0,Apartment,Ampang,303.62389813907936
310000.0,3.0,2.0,956.0,Apartment,Kuala Lumpur,324.26778242677824
355000.0,3.0,2.0,920.0,Apartment,Kuala Lumpur,385.8695652173913
365000.0,3.0,2.0,960.0,Apartment,Kuala Lumpur,380.2083333333333
355000.0,4.0,2.0,956.0,Apartment,Kuala Lumpur,371.3389121338912
310000.0,3.0,2.0,957.0,Apartment,Kuala Lumpur,323.9289446185998
339000.0,3.0,2.0,958.0,Apartment,Kuala Lumpur,353.8622129436326
375000.0,3.0,2.0,958.0,Apartment,Kuala Lumpur,391.4405010438413
390000.0,3.0,2.0,956.0,Apartment,Kuala Lumpur,407.9497907949791
330000.0,3.0,2.0,960.0,Apartment,Kuala Lumpur,343.75
380000.0,3.0,2.0,900.0,Apartment,Kuala Lumpur,422.22222222222223
310000.0,3.0,2.0,956.0,Apartment,Kuala Lumpur,324.26778242677824
330000.0,3.0,2.0,900.0,Apartment,Others,366.6666666666667
368000.0,3.0,2.0,900.0,Apartment,Others,408.8888888888889
360000.0,3.0,2.0,840.0,Apartment,Others,428.57142857142856
400000.0,3.0,2.0,1221.0,Apartment,Kuala Lumpur,327.6003276003276
400000.0,3.0,2.0,1221.0,Apartment,Kuala Lumpur,327.6003276003276
360000.0,3.0,2.0,1023.0,Apartment,Kuala Lumpur,351.90615835777123
320000.0,3.0,2.0,1023.0,Apartment,Kuala Lumpur,312.8054740957967
280000.0,3.0,2.0,930.0,Apartment,Kuala Lumpur,301.0752688172043
265000.0,3.0,2.0,830.0,Apartment,Kuala Lumpur,319.27710843373495
270000.0,3.0,2.0,950.0,Apartment,Kuala Lumpur,284.2105263157895
290000.0,3.0,2.0,930.0,Apartment,Kuala Lumpur,311.8279569892473
260000.0,3.0,2.0,830.0,Apartment,Kuala Lumpur,313.2530120481928
320000.0,3.0,2.0,1056.0,Apartment,Kuala Lumpur,303.030303030303
430000.0,3.0,2.0,998.0,Apartment,Kuala Lumpur,430.8617234468938
450000.0,3.0,2.0,1000.0,Apartment,Kuala Lumpur,450.0
245000.0,7.0,2.0,821.0,Apartment,Kuala Lumpur,298.4165651644336
240000.0,3.0,2.0,850.0,Apartment,Others,282.3529411764706
245000.0,3.0,2.0,850.0,Apartment,Others,288.2352941176471
238000.0,3.0,2.0,849.0,Apartment,Others,280.32979976442874
275000.0,3.0,2.0,820.0,Apartment,Others,335.3658536585366
410000.0,3.0,2.0,980.0,Apartment,Others,418.3673469387755
410000.0,3.0,2.0,980.0,Apartment,Others,418.3673469387755
418000.0,3.0,2.0,1116.0,Apartment,Kuala Lumpur,374.55197132616485
470000.0,2.0,2.0,1000.0,Apartment,Kuala Lumpur,470.0
455000.0,2.0,2.0,996.0,Apartment,Kuala Lumpur,456.82730923694777
455000.0,3.0,2.0,1116.0,Apartment,Kuala Lumpur,407.7060931899642
432000.0,3.0,2.0,1117.0,Apartment,Kuala Lumpur,386.75022381378693
450000.0,3.0,2.0,1117.0,Apartment,Kuala Lumpur,402.8648164726947
490000.0,3.0,2.0,1116.0,Apartment,Kuala Lumpur,439.06810035842295
405000.0,3.0,2.0,1060.0,Apartment,Kuala Lumpur,382.07547169811323
455000.0,2.0,2.0,998.0,Apartment,Kuala Lumpur,455.91182364729457
480000.0,3.0,2.0,1116.0,Apartment,Kuala Lumpur,430.10752688172045
480000.0,3.0,2.0,1116.0,Apartment,Kuala Lumpur,430.10752688172045
480000.0,3.0,2.0,1116.0,Apartment,Kuala Lumpur,430.10752688172045
428000.0,2.0,2.0,1000.0,Apartment,Kuala Lumpur,428.0
420000.0,2.0,2.0,1018.0,Apartment,Kuala Lumpur,412.573673870334
480000.0,3.0,2.0,1060.0,Apartment,Kuala Lumpur,452.8301886792453
490000.0,2.0,2.0,1000.0,Apartment,Kuala Lumpur,490.0
450000.0,3.0,2.0,1000.0,Apartment,Kuala Lumpur,450.0
475000.0,3.0,2.0,1114.0,Apartment,Kuala Lumpur,426.39138240574505
475000.0,3.0,2.0,1116.0,Apartment,Kuala Lumpur,425.6272401433692
489000.0,3.0,2.0,1116.0,Apartment,Kuala Lumpur,438.1720430107527
420000.0,3.0,2.0,1117.0,Apartment,Kuala Lumpur,376.00716204118174
448000.0,3.0,2.0,1116.0,Apartment,Kuala Lumpur,401.4336917562724
428000.0,3.0,2.0,1018.0,Apartment,Kuala Lumpur,420.43222003929276
365000.0,3.0,2.0,1050.0,Apartment,Kuala Lumpur,347.6190476190476
350000.0,3.0,2.0,1043.0,Apartment,Kuala Lumpur,335.5704697986577
345000.0,3.0,2.0,1043.0,Apartment,Kuala Lumpur,330.7766059443912
340000.0,3.0,2.0,1055.0,Apartment,Kuala Lumpur,322.2748815165877
345000.0,3.0,2.0,903.0,Apartment,Kuala Lumpur,382.0598006644518
345000.0,3.0,2.0,1043.0,Apartment,Kuala Lumpur,330.7766059443912
350000.0,3.0,2.0,903.0,Apartment,Kuala Lumpur,387.5968992248062
315000.0,3.0,2.0,1195.0,Apartment,Kuala Lumpur,263.59832635983264
370000.0,3.0,2.0,1043.0,Apartment,Kuala Lumpur,354.7459252157239
399000.0,3.0,2.0,1043.0,Apartment,Kuala Lumpur,382.5503355704698
370000.0,3.0,2.0,900.0,Apartment,Others,411.1111111111111
260000.0,3.0,2.0,850.0,Apartment,Others,305.88235294117646
255000.0,2.0,2.0,1063.0,Apartment,Others,239.8871119473189
293000.0,3.0,2.0,883.0,Apartment,Ampang,331.8233295583239
229000.0,3.0,2.0,883.0,Apartment,Ampang,259.3431483578709
270000.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,337.5
430000.0,3.0,2.0,1800.0,Apartment,Kuala Lumpur,238.88888888888889
399000.0,3.0,2.0,830.0,Apartment,Ampang,480.72289156626505
380000.0,3.0,2.0,830.0,Apartment,Ampang,457.8313253012048
330000.0,3.0,2.0,830.0,Apartment,Ampang,397.5903614457831
350000.0,3.0,2.0,830.0,Apartment,Ampang,421.68674698795184
325000.0,3.0,2.0,830.0,Apartment,Ampang,391.56626506024094
330000.0,3.0,2.0,830.0,Apartment,Ampang,397.5903614457831
238000.0,3.0,2.0,861.0,Apartment,Ampang,276.4227642276423
259200.0,3.0,2.0,854.0,Apartment,Ampang,303.5128805620609
238000.0,3.0,2.0,650.0,Apartment,Kuala Lumpur,366.15384615384613
215000.0,3.0,2.0,650.0,Apartment,Kuala Lumpur,330.7692307692308
230000.0,3.0,2.0,650.0,Apartment,Kuala Lumpur,353.84615384615387
240000.0,3.0,2.0,650.0,Apartment,Kuala Lumpur,369.2307692307692
240000.0,3.0,2.0,650.0,Apartment,Kuala Lumpur,369.2307692307692
380000.0,3.0,2.0,918.0,Apartment,Petaling Jaya,413.9433551198257
339000.0,3.0,2.0,896.0,Apartment,Others,378.3482142857143
329000.0,3.0,2.0,900.0,Apartment,Others,365.55555555555554
340000.0,3.0,2.0,898.0,Apartment,Others,378.61915367483294
350000.0,3.0,2.0,896.0,Apartment,Others,390.625
580000.0,4.0,3.0,1325.0,Apartment,Petaling Jaya,437.7358490566038
750000.0,1.0,1.0,603.0,Apartment,Kuala Lumpur,1243.7810945273632
740000.0,1.0,1.0,603.0,Apartment,Kuala Lumpur,1227.1973466003317
880000.0,2.0,1.0,883.0,Apartment,Kuala Lumpur,996.6024915062287
488000.0,3.0,2.0,1090.0,Apartment,Kuala Lumpur,447.70642201834863
920000.0,3.0,3.0,1063.0,Apartment,Kuala Lumpur,865.475070555033
920000.0,3.0,3.0,1063.0,Apartment,Kuala Lumpur,865.475070555033
750000.0,4.0,3.0,1467.0,Apartment,Kuala Lumpur,511.2474437627812
390000.0,3.0,2.0,808.0,Apartment,Kuala Lumpur,482.6732673267327
600000.0,4.0,2.0,1362.0,Apartment,Kuala Lumpur,440.52863436123346
560000.0,3.0,2.0,935.0,Apartment,Petaling Jaya,598.9304812834224
588000.0,3.0,2.0,935.0,Apartment,Petaling Jaya,628.8770053475936
580000.0,3.0,2.0,935.0,Apartment,Petaling Jaya,620.3208556149733
525000.0,2.0,2.0,715.0,Apartment,Petaling Jaya,734.2657342657343
600000.0,3.0,2.0,935.0,Apartment,Petaling Jaya,641.7112299465241
390000.0,1.0,1.0,578.0,Apartment,Petaling Jaya,674.7404844290658
495000.0,2.0,2.0,719.0,Apartment,Petaling Jaya,688.4561891515995
435000.0,2.0,2.0,715.0,Apartment,Petaling Jaya,608.3916083916084
480000.0,2.0,2.0,715.0,Apartment,Petaling Jaya,671.3286713286714
610000.0,3.0,2.0,945.0,Apartment,Petaling Jaya,645.5026455026455
570000.0,3.0,2.0,935.0,Apartment,Petaling Jaya,609.6256684491979
565000.0,3.0,2.0,935.0,Apartment,Petaling Jaya,604.2780748663101
400000.0,1.0,1.0,578.0,Apartment,Petaling Jaya,692.0415224913495
550000.0,3.0,2.0,935.0,Apartment,Petaling Jaya,588.2352941176471
470000.0,2.0,2.0,715.0,Apartment,Petaling Jaya,657.3426573426574
370000.0,1.0,1.0,578.0,Apartment,Petaling Jaya,640.1384083044983
510000.0,2.0,2.0,715.0,Apartment,Petaling Jaya,713.2867132867133
530000.0,2.0,2.0,604.0,Apartment,Petaling Jaya,877.4834437086092
400000.0,1.0,1.0,578.0,Apartment,Petaling Jaya,692.0415224913495
380000.0,1.0,1.0,578.0,Apartment,Petaling Jaya,657.439446366782
490000.0,2.0,2.0,715.0,Apartment,Petaling Jaya,685.3146853146853
485000.0,2.0,2.0,715.0,Apartment,Petaling Jaya,678.3216783216783
500000.0,3.0,2.0,1059.0,Apartment,Ampang,472.14353163361665
470000.0,3.0,2.0,1079.0,Apartment,Ampang,435.5885078776645
900000.0,2.0,2.0,1110.0,Apartment,Kuala Lumpur,810.8108108108108
555000.0,3.0,2.0,1060.0,Apartment,Others,523.5849056603773
505000.0,3.0,3.0,1253.0,Apartment,Ampang,403.03272146847564
928000.0,4.0,4.0,1851.0,Apartment,Petaling Jaya,501.3506212857915
820000.0,4.0,4.0,1690.0,Apartment,Petaling Jaya,485.20710059171597
480000.0,3.0,2.0,829.0,Apartment,Kuala Lumpur,579.0108564535585
200000.0,2.0,1.0,550.0,Apartment,Kuala Lumpur,363.6363636363636
170000.0,3.0,2.0,653.0,Apartment,Kuala Lumpur,260.33690658499233
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
400000.0,3.0,2.0,1000.0,Apartment,Kuala Lumpur,400.0
750000.0,4.0,2.0,1206.0,Apartment,Kuala Lumpur,621.8905472636816
240000.0,2.0,1.0,600.0,Apartment,Kuala Lumpur,400.0
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
390000.0,3.0,2.0,650.0,Apartment,Kuala Lumpur,600.0
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,1052.0,Apartment,Kuala Lumpur,285.17015209125475
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
220000.0,2.0,1.0,530.0,Apartment,Kuala Lumpur,415.0943396226415
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
195000.0,3.0,1.0,700.0,Apartment,Kuala Lumpur,278.57142857142856
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,900.0,Apartment,Kuala Lumpur,333.33222222222224
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
380000.0,4.0,3.0,1330.0,Apartment,Kuala Lumpur,285.7142857142857
195000.0,3.0,1.0,700.0,Apartment,Kuala Lumpur,278.57142857142856
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
380000.0,2.0,2.0,722.0,Apartment,Kuala Lumpur,526.3157894736842
550000.0,3.0,2.0,952.0,Apartment,Kuala Lumpur,577.7310924369748
500000.0,2.0,2.0,852.0,Apartment,Kuala Lumpur,586.8544600938967
500000.0,4.0,3.0,1281.0,Apartment,Kuala Lumpur,390.32006245121
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
548800.0,3.0,3.0,1453.0,Apartment,Kuala Lumpur,377.7013076393668
640000.0,4.0,2.0,1380.0,Apartment,Kuala Lumpur,463.768115942029
660000.0,2.0,1.0,690.0,Apartment,Kuala Lumpur,956.5217391304348
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
580000.0,2.0,2.0,1000.0,Apartment,Kuala Lumpur,580.0
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
810000.0,2.0,2.0,880.0,Apartment,Kuala Lumpur,920.4545454545455
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
846000.0,2.0,2.0,908.0,Apartment,Kuala Lumpur,931.7180616740088
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
800000.0,2.0,2.0,650.0,Apartment,Kuala Lumpur,1230.7692307692307
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
558888.0,3.0,2.0,1008.0,Apartment,Kuala Lumpur,554.452380952381
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
380000.0,3.0,2.0,830.0,Apartment,Kuala Lumpur,457.8313253012048
405000.0,3.0,2.0,911.0,Apartment,Kuala Lumpur,444.56641053787047
386000.0,3.0,2.0,1023.0,Apartment,Kuala Lumpur,377.32160312805473
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
560000.0,1.0,1.0,550.0,Apartment,Kuala Lumpur,1018.1818181818181
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
620000.0,3.0,2.0,1120.0,Apartment,Kuala Lumpur,553.5714285714286
380000.0,3.0,2.0,830.0,Apartment,Kuala Lumpur,457.8313253012048
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
665000.0,2.0,2.0,794.0,Apartment,Kuala Lumpur,837.5314861460957
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
618000.0,2.0,2.0,650.0,Apartment,Kuala Lumpur,950.7692307692307
288000.0,3.0,2.0,1128.0,Apartment,Kuala Lumpur,255.31914893617022
560000.0,3.0,2.0,1060.0,Apartment,Kuala Lumpur,528.3018867924528
299999.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,374.99875
780000.0,3.0,2.0,1259.0,Apartment,Kuala Lumpur,619.539316918189
280000.0,3.0,2.0,877.0,Apartment,Kuala Lumpur,319.27023945267956
230000.0,3.0,2.0,845.0,Apartment,Kuala Lumpur,272.18934911242604
890000.0,2.0,2.0,1150.0,Apartment,Kuala Lumpur,773.9130434782609
750000.0,3.0,3.0,1186.0,Apartment,Kuala Lumpur,632.3777403035413
290000.0,3.0,2.0,900.0,Apartment,Kuala Lumpur,322.22222222222223
888000.0,2.0,2.0,1150.0,Apartment,Kuala Lumpur,772.1739130434783
440000.0,3.0,2.0,1150.0,Apartment,Kuala Lumpur,382.60869565217394
540000.0,4.0,3.0,1416.0,Apartment,Kuala Lumpur,381.35593220338984
890000.0,4.0,3.0,1300.0,Apartment,Kuala Lumpur,684.6153846153846
430000.0,3.0,2.0,1231.0,Apartment,Kuala Lumpur,349.3095044679123
355000.0,3.0,2.0,930.0,Apartment,Kuala Lumpur,381.7204301075269
360000.0,3.0,2.0,1000.0,Apartment,Kuala Lumpur,360.0
500000.0,3.0,3.0,1467.0,Apartment,Kuala Lumpur,340.83162917518746
470000.0,3.0,3.0,1267.0,Apartment,Kuala Lumpur,370.9550118389897
680000.0,4.0,3.0,1893.0,Apartment,Kuala Lumpur,359.21817221341786
850000.0,5.0,3.0,2500.0,Apartment,Kuala Lumpur,340.0
580000.0,2.0,2.0,991.0,Apartment,Kuala Lumpur,585.2674066599394
775000.0,4.0,4.0,1381.0,Apartment,Kuala Lumpur,561.1875452570602
630000.0,3.0,2.0,1019.0,Apartment,Kuala Lumpur,618.2531894013739
470000.0,3.0,2.0,908.0,Apartment,Kuala Lumpur,517.6211453744494
500000.0,4.0,3.0,1050.0,Apartment,Kuala Lumpur,476.1904761904762
939000.0,2.0,2.0,1150.0,Apartment,Kuala Lumpur,816.5217391304348
425000.0,4.0,2.0,1328.0,Apartment,Kuala Lumpur,320.0301204819277
595000.0,3.0,2.0,1085.0,Apartment,Kuala Lumpur,548.3870967741935
530000.0,3.0,2.0,1370.0,Apartment,Kuala Lumpur,386.86131386861314
300000.0,3.0,2.0,1200.0,Apartment,Kuala Lumpur,250.0
700000.0,3.0,2.0,1019.0,Apartment,Kuala Lumpur,686.9479882237488
750000.0,3.0,3.0,1186.0,Apartment,Kuala Lumpur,632.3777403035413
378000.0,3.0,2.0,1207.0,Apartment,Kuala Lumpur,313.1731565865783
470000.0,3.0,2.0,1011.0,Apartment,Kuala Lumpur,464.88625123639963
300000.0,3.0,2.0,800.0,Apartment,Kuala Lumpur,375.0
465000.0,3.0,3.0,908.0,Apartment,Kuala Lumpur,512.114537444934
438000.0,3.0,2.0,1280.0,Apartment,Kuala Lumpur,342.1875
339000.0,2.0,1.0,700.0,Apartment,Kuala Lumpur,484.2857142857143
515000.0,3.0,3.0,1267.0,Apartment,Kuala Lumpur,406.4719810576164
790000.0,3.0,2.0,1152.0,Apartment,Kuala Lumpur,685.7638888888889
605000.0,4.0,3.0,1345.0,Apartment,Kuala Lumpur,449.81412639405204
440000.0,3.0,2.0,969.0,Apartment,Kuala Lumpur,454.07636738906086
240000.0,2.0,1.0,600.0,Apartment,Kuala Lumpur,400.0
485000.0,4.0,3.0,1313.0,Apartment,Kuala Lumpur,369.3830921553694
515000.0,3.0,2.0,1115.0,Apartment,Kuala Lumpur,461.8834080717489
500000.0,4.0,2.0,1313.0,Apartment,Kuala Lumpur,380.8073115003808
340000.0,3.0,2.0,1046.0,Apartment,Kuala Lumpur,325.0478011472275
380000.0,3.0,2.0,1207.0,Apartment,Kuala Lumpur,314.8301574150787
520000.0,4.0,2.0,1450.0,Apartment,Kuala Lumpur,358.62068965517244
680000.0,4.0,3.0,1893.0,Apartment,Kuala Lumpur,359.21817221341786
750000.0,4.0,3.0,1447.0,Apartment,Kuala Lumpur,518.3137525915688
528000.0,3.0,2.0,1037.0,Apartment,Kuala Lumpur,509.16104146576663
500000.0,4.0,2.0,1450.0,Apartment,Kuala Lumpur,344.82758620689657
520000.0,4.0,2.0,1450.0,Apartment,Kuala Lumpur,358.62068965517244
605000.0,4.0,3.0,1345.0,Apartment,Kuala Lumpur,449.81412639405204
650000.0,3.0,3.0,1155.0,Apartment,Kuala Lumpur,562.7705627705627
545000.0,3.0,2.0,1001.0,Apartment,Kuala Lumpur,544.4555444555444
480000.0,3.0,3.0,1450.0,Apartment,Kuala Lumpur,331.0344827586207
329000.0,3.0,2.0,838.0,Apartment,Kuala Lumpur,392.6014319809069
